16:48:27:233 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
16:48:30:535 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
16:48:30:548 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
16:49:20:936 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
16:49:20:947 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
16:49:24:542 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
16:49:24:567 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
16:49:26:379 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
16:49:26:469 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
16:51:22:939 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
16:51:22:945 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
16:51:26:915 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
16:51:26:928 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
16:51:27:723 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
17:43:58:287 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
17:43:58:295 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
17:44:03:524 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
17:44:03:537 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
17:44:04:354 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
17:45:14:694 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
17:45:14:702 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
17:45:18:337 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:08:30:071 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:08:30:085 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:08:34:214 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:08:42:088 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:08:53:625 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:09:18:963 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
18:09:29:499 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
18:14:01:729 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:14:01:742 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:14:06:653 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:14:11:106 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:14:15:986 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:14:30:812 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
18:14:41:600 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
18:16:31:552 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** completed TC_002_verifyCenter********
18:18:22:731 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:18:22:737 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:18:26:328 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:18:26:494 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:18:27:691 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:18:27:746 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
18:18:30:891 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
18:19:48:058 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:19:48:064 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:19:51:627 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:19:51:637 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:19:52:655 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:22:17:671 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:22:17:678 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:22:21:164 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:22:21:176 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:22:22:053 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:23:25:725 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:23:25:734 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:23:29:122 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:23:29:135 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:23:30:038 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:24:18:935 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:24:18:942 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:24:22:403 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:24:22:412 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:24:28:280 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:24:49:603 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
18:24:50:883 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
18:24:57:607 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:24:57:610 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:25:00:863 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:25:00:873 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:25:06:705 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:25:36:446 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
18:25:37:714 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
18:25:44:643 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:25:44:648 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:25:48:228 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:25:48:241 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:25:54:054 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:27:25:005 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
18:27:26:278 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
18:27:32:920 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:27:32:922 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:27:36:335 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:27:36:346 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
18:27:42:303 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
18:28:12:725 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
18:28:13:490 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
18:29:02:659 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
18:29:17:676 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
18:29:25:031 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
18:29:42:931 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
18:29:50:378 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
18:29:55:726 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
18:30:26:459 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
18:30:26:462 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
18:30:30:149 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
18:56:27:154 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
18:56:27:996 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
18:59:34:819 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
18:59:35:951 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
18:59:36:002 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
18:59:39:891 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
18:59:39:940 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
18:59:39:965 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
19:04:05:760 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:04:06:587 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:04:13:468 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:04:13:472 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:04:17:201 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:04:17:209 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:04:22:988 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
19:05:41:511 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:05:42:599 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:06:32:787 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:06:33:860 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:07:00:011 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:07:01:149 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:07:01:188 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
19:07:04:890 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
19:07:04:924 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
19:07:04:944 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
19:07:21:376 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:07:22:446 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:07:40:814 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:07:42:027 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:08:04:786 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:08:06:198 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:08:51:975 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:08:53:071 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:09:28:447 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:09:29:603 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:10:13:606 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:10:14:655 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:14:33:158 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:14:34:272 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:14:34:853 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
19:14:38:440 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
19:14:38:487 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
19:14:38:513 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
19:15:00:632 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:15:01:810 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:15:02:404 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
19:15:04:423 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
19:15:04:479 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
19:15:04:569 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
19:15:42:295 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:15:43:562 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:15:44:141 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
19:15:46:035 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
19:15:46:078 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
19:15:46:124 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
19:16:10:870 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
19:16:12:043 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
19:16:12:653 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
19:16:14:679 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
19:16:14:736 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
19:16:14:758 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
19:16:20:787 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:16:20:794 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:16:24:040 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:16:24:068 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:16:30:076 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
19:24:37:585 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:24:37:594 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:24:41:563 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:24:41:573 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:24:42:219 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
19:25:05:185 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:25:05:193 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:25:08:456 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:25:08:466 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:25:09:170 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
19:25:52:262 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:25:52:272 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:25:55:938 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:25:55:954 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:26:01:686 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
19:26:45:727 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:26:45:733 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:26:48:938 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:26:48:947 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:26:59:517 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
19:26:59:585 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
19:26:59:755 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
19:37:17:006 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:37:17:015 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:37:21:933 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:37:21:943 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:37:39:857 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:37:39:865 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:37:43:609 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:37:43:622 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:43:24:532 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:43:24:540 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:43:27:952 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:43:27:963 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
19:46:27:905 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
19:46:27:914 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
19:46:31:250 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
19:46:31:262 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
20:11:46:191 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
20:11:46:196 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
20:11:49:728 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
20:11:49:813 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
20:12:24:819 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
20:12:24:832 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
20:12:29:645 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
20:12:29:655 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
20:13:30:656 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
20:13:30:661 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
20:13:34:129 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
20:13:34:144 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:21:12:884 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:21:12:894 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:21:18:981 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:21:18:992 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:21:22:739 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:22:47:789 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:22:47:801 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:22:53:017 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:22:53:031 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:23:03:887 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:23:03:943 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:23:04:108 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
22:27:30:946 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:27:30:951 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:27:40:910 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:27:40:926 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:27:51:799 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:27:51:844 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:27:52:059 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
22:27:52:952 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** completed TC_002_verifyCenter********
22:28:24:797 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:28:24:804 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:28:28:915 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:28:28:931 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:28:35:883 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:28:35:925 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:28:36:096 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
22:30:44:900 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:30:44:908 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:30:48:243 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:30:48:285 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:30:55:395 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:30:55:444 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:30:55:597 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
22:30:56:777 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** completed TC_002_verifyCenter********
22:40:03:973 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:40:03:987 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:40:15:762 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:40:15:781 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:40:20:189 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:40:20:265 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:41:06:158 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:41:06:170 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:41:09:984 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:41:10:006 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:41:14:149 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:41:35:015 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:41:35:024 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:41:38:615 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:41:38:639 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
